"outcome.type","n.cluster","mean.size","coef.var","ICC","ICC2","model","true.model","method","ddf","type.I.error"
"count",10,50,0.75,"0.01",0.00836037387140451,4,"B","LRT","residual",0.0702
"count",10,50,0.75,"0.01",0.00944534355445511,4,"D","LRT","residual",0.0856
"binary",10,50,0.75,"0.05",0.0311646256036426,4,"B","LRT","residual",0.114
"binary",10,50,0.75,"0.05",0.0322917317856524,4,"D","LRT","residual",0.129
"count",10,50,0.75,"0.05",0.01970474758686,4,"B","LRT","residual",0.1194
"count",10,50,0.75,"0.05",0.0177719605315108,4,"D","LRT","residual",0.1452
"binary",10,50,0.75,"0.1",0.0611646552162478,4,"B","LRT","residual",0.118
"binary",10,50,0.75,"0.1",0.0633065602824357,4,"D","LRT","residual",0.1472
"count",10,50,0.75,"0.1",0.0347893410646781,4,"B","LRT","residual",0.1164
"count",10,50,0.75,"0.1",0.0306754213786108,4,"D","LRT","residual",0.164
"binary",10,50,0.75,"0.2",0.122896137214495,4,"B","LRT","residual",0.1146
"binary",10,50,0.75,"0.2",0.122697042575577,4,"D","LRT","residual",0.1548
"count",10,50,0.75,"0.2",0.0664261540556075,4,"B","LRT","residual",0.1188
"count",10,50,0.75,"0.2",0.0555902755775529,4,"D","LRT","residual",0.1526
"binary",10,50,1.5,"0.001",0.00760415691924217,4,"B","LRT","residual",0.0502
"binary",10,50,1.5,"0.001",0.0101018050470857,4,"D","LRT","residual",0.0558
"count",10,50,1.5,"0.001",0.0131547092961584,4,"B","LRT","residual",0.0444
"count",10,50,1.5,"0.001",0.0188711221347165,4,"D","LRT","residual",0.0464
"binary",10,50,1.5,"0.01",0.0123717083708014,4,"B","LRT","residual",0.0814
"binary",10,50,1.5,"0.01",0.0138402655841591,4,"D","LRT","residual",0.0774
"count",10,50,1.5,"0.01",0.0152242862043292,4,"B","LRT","residual",0.0744
"count",10,50,1.5,"0.01",0.0223475626631154,4,"D","LRT","residual",0.0828
"binary",10,50,1.5,"0.05",0.0331017246141737,4,"B","LRT","residual",0.1258
"binary",10,50,1.5,"0.05",0.0351221519072881,4,"D","LRT","residual",0.1448
"count",10,50,1.5,"0.05",0.0273520438800373,4,"B","LRT","residual",0.1324
"count",10,50,1.5,"0.05",0.0317354850724589,4,"D","LRT","residual",0.1628
"binary",10,50,1.5,"0.1",0.0630033264767379,4,"B","LRT","residual",0.1454
"binary",10,50,1.5,"0.1",0.0631552097645612,4,"D","LRT","residual",0.1676
"count",10,50,1.5,"0.1",0.0410697865756582,4,"B","LRT","residual",0.1478
"count",10,50,1.5,"0.1",0.0439243427636595,4,"D","LRT","residual",0.186
"binary",10,50,1.5,"0.2",0.119887304902657,4,"B","LRT","residual",0.1458
"binary",10,50,1.5,"0.2",0.122171564266692,4,"D","LRT","residual",0.1788
"count",10,50,1.5,"0.2",0.074713707426636,4,"B","LRT","residual",0.1464
"count",10,50,1.5,"0.2",0.0690625622854941,4,"D","LRT","residual",0.1906
"binary",10,100,0,"0.001",0.00246921274809308,4,"B","LRT","residual",0.0464
"binary",10,100,0,"0.001",0.00270556289494212,4,"D","LRT","residual",0.0502
"count",10,100,0,"0.001",0.00225826990442189,4,"B","LRT","residual",0.0488
"count",10,100,0,"0.001",0.00235381620874385,4,"D","LRT","residual",0.045
"binary",10,100,0,"0.01",0.00704697916906293,4,"B","LRT","residual",0.0738
"binary",10,100,0,"0.01",0.00728809922832546,4,"D","LRT","residual",0.0932
"count",10,100,0,"0.01",0.00435917932909752,4,"B","LRT","residual",0.0782
"count",10,100,0,"0.01",0.00402242644212941,4,"D","LRT","residual",0.0984
"binary",10,100,0,"0.05",0.030935264737838,4,"B","LRT","residual",0.119
"binary",10,100,0,"0.05",0.0311667785780219,4,"D","LRT","residual",0.1434
"count",10,100,0,"0.05",0.0156280502177716,4,"B","LRT","residual",0.1066
"count",10,100,0,"0.05",0.0129905731699767,4,"D","LRT","residual",0.131
"binary",10,100,0,"0.1",0.061583986746077,4,"B","LRT","residual",0.1194
"binary",10,100,0,"0.1",0.0617732008615611,4,"D","LRT","residual",0.1436
"count",10,100,0,"0.1",0.0309927844665242,4,"B","LRT","residual",0.1126
"count",10,100,0,"0.1",0.0252416510389859,4,"D","LRT","residual",0.1406
"binary",10,100,0,"0.2",0.121017721121468,4,"B","LRT","residual",0.1134
"binary",10,100,0,"0.2",0.121524497750099,4,"D","LRT","residual",0.1444
"count",10,100,0,"0.2",0.0617412855019965,4,"B","LRT","residual",0.115
"count",10,100,0,"0.2",0.0497028057745997,4,"D","LRT","residual",0.1444
"binary",10,100,0.75,"0.001",0.0028142876105599,4,"B","LRT","residual",0.0542
"binary",10,100,0.75,"0.001",0.0032743644672807,4,"D","LRT","residual",0.0542
"count",10,100,0.75,"0.001",0.00319494977240559,4,"B","LRT","residual",0.0514
"count",10,100,0.75,"0.001",0.00408593485724674,4,"D","LRT","residual",0.0544
"binary",10,100,0.75,"0.01",0.00728502755108768,4,"B","LRT","residual",0.0814
"binary",10,100,0.75,"0.01",0.00800539883233644,4,"D","LRT","residual",0.0914
"count",10,100,0.75,"0.01",0.00529464736072875,4,"B","LRT","residual",0.0868
"count",10,100,0.75,"0.01",0.00593931126933565,4,"D","LRT","residual",0.1022
"binary",10,100,0.75,"0.05",0.0317222290277681,4,"B","LRT","residual",0.113
"binary",10,100,0.75,"0.05",0.0316669987068466,4,"D","LRT","residual",0.1574
"count",10,100,0.75,"0.05",0.0168906787569857,4,"B","LRT","residual",0.122
"count",10,100,0.75,"0.05",0.0141632278384288,4,"D","LRT","residual",0.1526
"binary",10,100,0.75,"0.1",0.0608194833223051,4,"B","LRT","residual",0.1226
"binary",10,100,0.75,"0.1",0.0613265571652422,4,"D","LRT","residual",0.1514
"count",10,100,0.75,"0.1",0.0324416021041665,4,"B","LRT","residual",0.1256
"count",10,100,0.75,"0.1",0.026603882291576,4,"D","LRT","residual",0.1678
"binary",10,100,0.75,"0.2",0.121330204953374,4,"B","LRT","residual",0.114
"binary",10,100,0.75,"0.2",0.123981031810162,4,"D","LRT","residual",0.1492
"count",10,100,0.75,"0.2",0.0635582823036941,4,"B","LRT","residual",0.1162
"count",10,100,0.75,"0.2",0.0526779043507738,4,"D","LRT","residual",0.1536
"binary",10,100,1.5,"0.001",0.00459832867168377,4,"B","LRT","residual",0.0476
"binary",10,100,1.5,"0.001",0.00561142287986058,4,"D","LRT","residual",0.0582
"count",10,100,1.5,"0.001",0.00902666014747721,4,"B","LRT","residual",0.0508
"count",10,100,1.5,"0.001",0.0139426271783866,4,"D","LRT","residual",0.0574
"binary",10,100,1.5,"0.01",0.00900469429206182,4,"B","LRT","residual",0.094
"binary",10,100,1.5,"0.01",0.00984271371033406,4,"D","LRT","residual",0.105
"count",10,100,1.5,"0.01",0.010405185147832,4,"B","LRT","residual",0.11
"count",10,100,1.5,"0.01",0.0159777009476064,4,"D","LRT","residual",0.1118
"binary",10,100,1.5,"0.05",0.0323951052647224,4,"B","LRT","residual",0.147
"binary",10,100,1.5,"0.05",0.0325340990878519,4,"D","LRT","residual",0.1806
"count",10,100,1.5,"0.05",0.022936936687965,4,"B","LRT","residual",0.1496
"count",10,100,1.5,"0.05",0.023989037614253,4,"D","LRT","residual",0.1998
"binary",10,100,1.5,"0.1",0.0600494401374105,4,"B","LRT","residual",0.158
"binary",10,100,1.5,"0.1",0.0621754014472243,4,"D","LRT","residual",0.1958
"count",10,100,1.5,"0.1",0.0379267130385971,4,"B","LRT","residual",0.1462
"count",10,100,1.5,"0.1",0.0371010025822529,4,"D","LRT","residual",0.2104
"binary",10,100,1.5,"0.2",0.122902372785491,4,"B","LRT","residual",0.1308
"binary",10,100,1.5,"0.2",0.122913539037944,4,"D","LRT","residual",0.1824
"count",10,100,1.5,"0.2",0.0717654434096814,4,"B","LRT","residual",0.1452
"count",10,100,1.5,"0.2",0.0640579443991072,4,"D","LRT","residual",0.1894
"binary",20,50,0,"0.001",0.0030158084399242,4,"B","LRT","residual",0.0434
"binary",20,50,0,"0.001",0.00328760123580138,4,"D","LRT","residual",0.0474
"count",20,50,0,"0.001",0.00269538703677726,4,"B","LRT","residual",0.0462
"count",20,50,0,"0.001",0.00313708148787753,4,"D","LRT","residual",0.051
"binary",20,50,0,"0.01",0.00715221457186926,4,"B","LRT","residual",0.0612
"binary",20,50,0,"0.01",0.00743458564073362,4,"D","LRT","residual",0.0622
"count",20,50,0,"0.01",0.00492661820308644,4,"B","LRT","residual",0.0654
"count",20,50,0,"0.01",0.00456446487316088,4,"D","LRT","residual",0.073
"binary",20,50,0,"0.05",0.031394966527202,4,"B","LRT","residual",0.0712
"binary",20,50,0,"0.05",0.0308990490031002,4,"D","LRT","residual",0.088
"count",20,50,0,"0.05",0.0157346696509572,4,"B","LRT","residual",0.0744
"count",20,50,0,"0.05",0.0132430090222662,4,"D","LRT","residual",0.0854
"binary",20,50,0,"0.1",0.0616237912288097,4,"B","LRT","residual",0.0746
"binary",20,50,0,"0.1",0.0623550739887984,4,"D","LRT","residual",0.0808
"count",20,50,0,"0.1",0.0317280679177194,4,"B","LRT","residual",0.0748
"count",20,50,0,"0.1",0.0250432342436337,4,"D","LRT","residual",0.0908
"binary",20,50,0,"0.2",0.123339714077474,4,"B","LRT","residual",0.0718
"binary",20,50,0,"0.2",0.125348855475383,4,"D","LRT","residual",0.0822
"count",20,50,0,"0.2",0.0637536469299778,4,"B","LRT","residual",0.0758
"count",20,50,0,"0.2",0.0516883368678226,4,"D","LRT","residual",0.0852
"binary",20,50,0.75,"0.001",0.00303769766650678,4,"B","LRT","residual",0.0472
"binary",20,50,0.75,"0.001",0.00323121615707205,4,"D","LRT","residual",0.0426
"count",20,50,0.75,"0.001",0.00353137654640234,4,"B","LRT","residual",0.0484
"count",20,50,0.75,"0.001",0.00430833938387174,4,"D","LRT","residual",0.043
"binary",20,50,0.75,"0.01",0.00742675412276778,4,"B","LRT","residual",0.0634
"binary",20,50,0.75,"0.01",0.00760964604854999,4,"D","LRT","residual",0.069
"count",20,50,0.75,"0.01",0.00539165534018012,4,"B","LRT","residual",0.067
"count",20,50,0.75,"0.01",0.00620225687830167,4,"D","LRT","residual",0.0764
"binary",20,50,0.75,"0.05",0.0310580118300632,4,"B","LRT","residual",0.0826
"binary",20,50,0.75,"0.05",0.0313206737499441,4,"D","LRT","residual",0.091
"count",20,50,0.75,"0.05",0.0171154841243673,4,"B","LRT","residual",0.0848
"count",20,50,0.75,"0.05",0.0148634647061871,4,"D","LRT","residual",0.103
"binary",20,50,0.75,"0.1",0.0608554186221213,4,"B","LRT","residual",0.0768
"binary",20,50,0.75,"0.1",0.0623414267649153,4,"D","LRT","residual",0.0918
"count",20,50,0.75,"0.1",0.0335161572606002,4,"B","LRT","residual",0.0712
"count",20,50,0.75,"0.1",0.0277654965632056,4,"D","LRT","residual",0.0952
"binary",20,50,0.75,"0.2",0.122880376452422,4,"B","LRT","residual",0.0792
"binary",20,50,0.75,"0.2",0.125328062926879,4,"D","LRT","residual",0.0836
"count",20,50,0.75,"0.2",0.0653292174028335,4,"B","LRT","residual",0.081
"count",20,50,0.75,"0.2",0.0547184840979617,4,"D","LRT","residual",0.0942
"binary",20,50,1.5,"0.001",0.00323714692302083,4,"B","LRT","residual",0.0444
"binary",20,50,1.5,"0.001",0.00357103435295142,4,"D","LRT","residual",0.0498
"count",20,50,1.5,"0.001",0.00763918431152358,4,"B","LRT","residual",0.0466
"count",20,50,1.5,"0.001",0.0111742261785353,4,"D","LRT","residual",0.045
"binary",20,50,1.5,"0.01",0.00800201931721799,4,"B","LRT","residual",0.0778
"binary",20,50,1.5,"0.01",0.00842738726229145,4,"D","LRT","residual",0.0774
"count",20,50,1.5,"0.01",0.010239660649036,4,"B","LRT","residual",0.0918
"count",20,50,1.5,"0.01",0.0140150392039431,4,"D","LRT","residual",0.0894
"binary",20,50,1.5,"0.05",0.0314164506317593,4,"B","LRT","residual",0.0978
"binary",20,50,1.5,"0.05",0.0312089912712095,4,"D","LRT","residual",0.1028
"count",20,50,1.5,"0.05",0.0226141810956458,4,"B","LRT","residual",0.0954
"count",20,50,1.5,"0.05",0.0230401178169018,4,"D","LRT","residual",0.1224
"binary",20,50,1.5,"0.1",0.0614671374017737,4,"B","LRT","residual",0.0886
"binary",20,50,1.5,"0.1",0.0622970687810707,4,"D","LRT","residual",0.1102
"count",20,50,1.5,"0.1",0.0385140680401752,4,"B","LRT","residual",0.0884
"count",20,50,1.5,"0.1",0.0359628451815892,4,"D","LRT","residual",0.1114
"binary",20,50,1.5,"0.2",0.122728034751853,4,"B","LRT","residual",0.0812
"binary",20,50,1.5,"0.2",0.124297806888125,4,"D","LRT","residual",0.092
"count",20,50,1.5,"0.2",0.073612587609335,4,"B","LRT","residual",0.0808
"count",20,50,1.5,"0.2",0.0651489387914518,4,"D","LRT","residual",0.0898
"binary",20,100,0,"0.001",0.00177850652273315,4,"B","LRT","residual",0.0474
"binary",20,100,0,"0.001",0.00182307379745992,4,"D","LRT","residual",0.0488
"count",20,100,0,"0.001",0.00150581412559551,4,"B","LRT","residual",0.0494
"count",20,100,0,"0.001",0.00166019780680739,4,"D","LRT","residual",0.0518
"binary",20,100,0,"0.01",0.00644337543952422,4,"B","LRT","residual",0.0668
"binary",20,100,0,"0.01",0.0064592479487874,4,"D","LRT","residual",0.0742
"count",20,100,0,"0.01",0.00360949993815385,4,"B","LRT","residual",0.0694
"count",20,100,0,"0.01",0.00318543402634101,4,"D","LRT","residual",0.0796
"binary",20,100,0,"0.05",0.0310041927384453,4,"B","LRT","residual",0.0752
"binary",20,100,0,"0.05",0.0311505661124523,4,"D","LRT","residual",0.078
"count",20,100,0,"0.05",0.0154775428228398,4,"B","LRT","residual",0.0844
"count",20,100,0,"0.05",0.0123991127791838,4,"D","LRT","residual",0.0846
"binary",20,100,0,"0.1",0.0617665359333835,4,"B","LRT","residual",0.0768
"binary",20,100,0,"0.1",0.0626717649641748,4,"D","LRT","residual",0.084
"count",20,100,0,"0.1",0.0306528922559636,4,"B","LRT","residual",0.0706
"count",20,100,0,"0.1",0.0248596611306989,4,"D","LRT","residual",0.0842
"binary",20,100,0,"0.2",0.124705248718886,4,"B","LRT","residual",0.071
"binary",20,100,0,"0.2",0.125050194161656,4,"D","LRT","residual",0.0822
"count",20,100,0,"0.2",0.0617707947378991,4,"B","LRT","residual",0.0732
"count",20,100,0,"0.2",0.0509911805173497,4,"D","LRT","residual",0.0838
"binary",20,100,0.75,"0.001",0.00174681317845787,4,"B","LRT","residual",0.047
"binary",20,100,0.75,"0.001",0.00182739737688209,4,"D","LRT","residual",0.0542
"count",20,100,0.75,"0.001",0.00174566215122058,4,"B","LRT","residual",0.0484
"count",20,100,0.75,"0.001",0.00224838646694425,4,"D","LRT","residual",0.0516
"binary",20,100,0.75,"0.01",0.00662796340003149,4,"B","LRT","residual",0.077
"binary",20,100,0.75,"0.01",0.00656691219897664,4,"D","LRT","residual",0.0772
"count",20,100,0.75,"0.01",0.00395690617755911,4,"B","LRT","residual",0.0732
"count",20,100,0.75,"0.01",0.0038171893292662,4,"D","LRT","residual",0.094
"binary",20,100,0.75,"0.05",0.0311931122500039,4,"B","LRT","residual",0.0712
"binary",20,100,0.75,"0.05",0.0313867831253236,4,"D","LRT","residual",0.09
"count",20,100,0.75,"0.05",0.0160916436503845,4,"B","LRT","residual",0.0812
"count",20,100,0.75,"0.05",0.013478910105596,4,"D","LRT","residual",0.0892
"binary",20,100,0.75,"0.1",0.0618426881316367,4,"B","LRT","residual",0.084
"binary",20,100,0.75,"0.1",0.0619917597597097,4,"D","LRT","residual",0.0954
"count",20,100,0.75,"0.1",0.0316906277358001,4,"B","LRT","residual",0.0764
"count",20,100,0.75,"0.1",0.0257931856022296,4,"D","LRT","residual",0.0858
"binary",20,100,0.75,"0.2",0.12331465235484,4,"B","LRT","residual",0.079
"binary",20,100,0.75,"0.2",0.123985378832996,4,"D","LRT","residual",0.0934
"count",20,100,0.75,"0.2",0.0631661574467147,4,"B","LRT","residual",0.0754
"count",20,100,0.75,"0.2",0.0530054779499305,4,"D","LRT","residual",0.0902
"binary",20,100,1.5,"0.001",0.00197413087454604,4,"B","LRT","residual",0.051
"binary",20,100,1.5,"0.001",0.00220375800585748,4,"D","LRT","residual",0.0572
"count",20,100,1.5,"0.001",0.00481115826206351,4,"B","LRT","residual",0.0508
"count",20,100,1.5,"0.001",0.00718882035335416,4,"D","LRT","residual",0.058
"binary",20,100,1.5,"0.01",0.0067363982674065,4,"B","LRT","residual",0.092
"binary",20,100,1.5,"0.01",0.00691991444025989,4,"D","LRT","residual",0.1082
"count",20,100,1.5,"0.01",0.00693302480581299,4,"B","LRT","residual",0.0982
"count",20,100,1.5,"0.01",0.00908211925059398,4,"D","LRT","residual",0.1136
"binary",20,100,1.5,"0.05",0.0309904733931244,4,"B","LRT","residual",0.0912
"binary",20,100,1.5,"0.05",0.0313037874123271,4,"D","LRT","residual",0.1174
"count",20,100,1.5,"0.05",0.0190213823788252,4,"B","LRT","residual",0.0994
"count",20,100,1.5,"0.05",0.0198029918539577,4,"D","LRT","residual",0.1036
"binary",20,100,1.5,"0.1",0.06186864527983,4,"B","LRT","residual",0.0858
"binary",20,100,1.5,"0.1",0.0624755390979343,4,"D","LRT","residual",0.1072
"count",20,100,1.5,"0.1",0.0359806833398161,4,"B","LRT","residual",0.0836
"count",20,100,1.5,"0.1",0.03345669161593,4,"D","LRT","residual",0.1012
"binary",20,100,1.5,"0.2",0.123224097408929,4,"B","LRT","residual",0.0804
"binary",20,100,1.5,"0.2",0.123942522952518,4,"D","LRT","residual",0.0982
"count",20,100,1.5,"0.2",0.0705950424779299,4,"B","LRT","residual",0.0846
"count",20,100,1.5,"0.2",0.061687617382654,4,"D","LRT","residual",0.0966
"binary",10,50,0,"0.001",0.00441517369416941,4,"B","Wald","BW1",0.0022
"binary",10,50,0,"0.001",0.00483055043742547,4,"D","Wald","BW1",0.001
"count",10,50,0,"0.001",0.00421029635150311,4,"B","Wald","BW1",0.002
"count",10,50,0,"0.001",0.00450744066026797,4,"D","Wald","BW1",0.0012
"binary",10,50,0,"0.01",0.00888688385252401,4,"B","Wald","BW1",0.003
"binary",10,50,0,"0.01",0.00908292700994041,4,"D","Wald","BW1",2e-04
"count",10,50,0,"0.01",0.00642774430608843,4,"B","Wald","BW1",0.0038
"count",10,50,0,"0.01",0.00626819126964161,4,"D","Wald","BW1",0.0016
"binary",10,50,0,"0.05",0.0304548599685624,4,"B","Wald","BW1",0.016
"binary",10,50,0,"0.05",0.0312918755812349,4,"D","Wald","BW1",0.0036
"count",10,50,0,"0.05",0.0171900364557465,4,"B","Wald","BW1",0.02
"count",10,50,0,"0.05",0.0143240260069435,4,"D","Wald","BW1",0.0086
"binary",10,50,0,"0.1",0.061223896488074,4,"B","Wald","BW1",0.0248
"binary",10,50,0,"0.1",0.0610887072107234,4,"D","Wald","BW1",0.0046
"count",10,50,0,"0.1",0.0315971415705174,4,"B","Wald","BW1",0.0312
"count",10,50,0,"0.1",0.0272560813302476,4,"D","Wald","BW1",0.0132
"binary",10,50,0,"0.2",0.120836886223219,4,"B","Wald","BW1",0.0332
"binary",10,50,0,"0.2",0.122575082115135,4,"D","Wald","BW1",0.0116
"count",10,50,0,"0.2",0.061836419848317,4,"B","Wald","BW1",0.0332
"count",10,50,0,"0.2",0.0510812072548,4,"D","Wald","BW1",0.0178
"binary",10,50,0.75,"0.001",0.00498545977412282,4,"B","Wald","BW1",0.0026
"binary",10,50,0.75,"0.001",0.00609607162874721,4,"D","Wald","BW1",2e-04
"count",10,50,0.75,"0.001",0.00625695027647693,4,"B","Wald","BW1",0.001
"count",10,50,0.75,"0.001",0.00733676856029655,4,"D","Wald","BW1",0.0024
"binary",10,50,0.75,"0.01",0.009439309523748,4,"B","Wald","BW1",0.0052
"binary",10,50,0.75,"0.01",0.00996765507642639,4,"D","Wald","BW1",8e-04
"count",10,50,0.75,"0.01",0.00836037387140451,4,"B","Wald","BW1",0.0064
"count",10,50,0.75,"0.01",0.00944534355445511,4,"D","Wald","BW1",0.003
"binary",10,50,0.75,"0.05",0.0311646256036426,4,"B","Wald","BW1",0.0226
"binary",10,50,0.75,"0.05",0.0322917317856524,4,"D","Wald","BW1",0.0048
"count",10,50,0.75,"0.05",0.01970474758686,4,"B","Wald","BW1",0.0286
"count",10,50,0.75,"0.05",0.0177719605315108,4,"D","Wald","BW1",0.011
"binary",10,50,0.75,"0.1",0.0611646552162478,4,"B","Wald","BW1",0.0366
"binary",10,50,0.75,"0.1",0.0633065602824357,4,"D","Wald","BW1",0.0132
"count",10,50,0.75,"0.1",0.0347893410646781,4,"B","Wald","BW1",0.0396
"count",10,50,0.75,"0.1",0.0306754213786108,4,"D","Wald","BW1",0.0208
"binary",10,50,0.75,"0.2",0.122896137214495,4,"B","Wald","BW1",0.0316
"binary",10,50,0.75,"0.2",0.122697042575577,4,"D","Wald","BW1",0.0158
"count",10,50,0.75,"0.2",0.0664261540556075,4,"B","Wald","BW1",0.0364
"count",10,50,0.75,"0.2",0.0555902755775529,4,"D","Wald","BW1",0.0242
"binary",10,50,1.5,"0.001",0.00760415691924217,4,"B","Wald","BW1",0.0018
"binary",10,50,1.5,"0.001",0.0101018050470857,4,"D","Wald","BW1",2e-04
"count",10,50,1.5,"0.001",0.0131547092961584,4,"B","Wald","BW1",0.001
"count",10,50,1.5,"0.001",0.0188711221347165,4,"D","Wald","BW1",0.0036
"binary",10,50,1.5,"0.01",0.0123717083708014,4,"B","Wald","BW1",0.0076
"binary",10,50,1.5,"0.01",0.0138402655841591,4,"D","Wald","BW1",0.001
"count",10,50,1.5,"0.01",0.0152242862043292,4,"B","Wald","BW1",0.0086
"count",10,50,1.5,"0.01",0.0223475626631154,4,"D","Wald","BW1",0.0038
"binary",10,50,1.5,"0.05",0.0331017246141737,4,"B","Wald","BW1",0.0412
"binary",10,50,1.5,"0.05",0.0351221519072881,4,"D","Wald","BW1",0.0082
"count",10,50,1.5,"0.05",0.0273520438800373,4,"B","Wald","BW1",0.0448
"count",10,50,1.5,"0.05",0.0317354850724589,4,"D","Wald","BW1",0.0184
"binary",10,50,1.5,"0.1",0.0630033264767379,4,"B","Wald","BW1",0.0546
"binary",10,50,1.5,"0.1",0.0631552097645612,4,"D","Wald","BW1",0.0206
"count",10,50,1.5,"0.1",0.0410697865756582,4,"B","Wald","BW1",0.0674
"count",10,50,1.5,"0.1",0.0439243427636595,4,"D","Wald","BW1",0.0346
"binary",10,50,1.5,"0.2",0.119887304902657,4,"B","Wald","BW1",0.059
"binary",10,50,1.5,"0.2",0.122171564266692,4,"D","Wald","BW1",0.031
"count",10,50,1.5,"0.2",0.074713707426636,4,"B","Wald","BW1",0.0668
"count",10,50,1.5,"0.2",0.0690625622854941,4,"D","Wald","BW1",0.0474
"binary",10,100,0,"0.001",0.00246921274809308,4,"B","Wald","BW1",0.0014
"binary",10,100,0,"0.001",0.00270556289494212,4,"D","Wald","BW1",0.001
"count",10,100,0,"0.001",0.00225826990442189,4,"B","Wald","BW1",0.0018
"count",10,100,0,"0.001",0.00235381620874385,4,"D","Wald","BW1",0.0022
"binary",10,100,0,"0.01",0.00704697916906293,4,"B","Wald","BW1",0.008
"binary",10,100,0,"0.01",0.00728809922832546,4,"D","Wald","BW1",0.0016
"count",10,100,0,"0.01",0.00435917932909752,4,"B","Wald","BW1",0.0092
"count",10,100,0,"0.01",0.00402242644212941,4,"D","Wald","BW1",0.0016
"binary",10,100,0,"0.05",0.030935264737838,4,"B","Wald","BW1",0.0298
"binary",10,100,0,"0.05",0.0311667785780219,4,"D","Wald","BW1",0.0084
"count",10,100,0,"0.05",0.0156280502177716,4,"B","Wald","BW1",0.0258
"count",10,100,0,"0.05",0.0129905731699767,4,"D","Wald","BW1",0.0138
"binary",10,100,0,"0.1",0.061583986746077,4,"B","Wald","BW1",0.0312
"binary",10,100,0,"0.1",0.0617732008615611,4,"D","Wald","BW1",0.0156
"count",10,100,0,"0.1",0.0309927844665242,4,"B","Wald","BW1",0.0302
"count",10,100,0,"0.1",0.0252416510389859,4,"D","Wald","BW1",0.0144
"binary",10,100,0,"0.2",0.121017721121468,4,"B","Wald","BW1",0.033
"binary",10,100,0,"0.2",0.121524497750099,4,"D","Wald","BW1",0.0144
"count",10,100,0,"0.2",0.0617412855019965,4,"B","Wald","BW1",0.03
